Age,Education,Black,Hispanic,Married,NoDegree,RE74,Treatment,RE78
35,13,1,0,1,0,23274.194,0,25121.352
29,16,0,0,1,0,23453.226,0,25860.215
28,13,0,0,1,0,23868.581,0,23495.853
35,13,0,0,1,0,23990.323,0,22165.899
35,16,0,0,1,0,24169.355,0,25638.556
30,12,0,0,1,0,25064.516,0,29554.531
29,12,0,0,1,0,25064.516,0,28076.805
26,14,1,0,1,0,25717.984,0,26643.41
28,16,0,0,1,0,26460.968,0,45809.524
30,16,0,0,1,0,26854.839,0,38420.891
26,17,0,0,0,0,26854.839,0,29702.304
22,13,0,0,1,0,26854.839,0,39159.754
22,12,0,0,1,0,26854.839,0,25121.352
26,16,0,0,0,0,27750,0,9605.2227
43,12,1,0,1,0,29355.919,0,35465.438
43,13,1,0,1,0,34016.129,0,39898.618
48,16,0,0,1,0,18082.258,0,25121.352
45,12,0,0,1,0,15217.742,0,27929.032
27,12,1,0,1,0,22558.065,0,22609.217
44,17,0,0,1,0,23274.194,0,23348.08
26,16,0,0,1,0,25422.581,0,29554.531
54,16,0,0,1,0,26854.839,0,26451.306
54,16,0,0,1,0,26854.839,0,26451.306
54,16,0,0,1,0,26854.839,0,26451.306
29,12,0,0,1,0,27750,0,24382.488
22,12,0,0,1,0,21594.871,0,34320.2
39,17,0,0,1,0,25064.516,0,27061.607
35,16,0,0,1,0,24527.419,0,36943.164
44,12,0,0,1,0,27929.032,0,25121.352
32,16,0,0,1,0,25064.516,0,26599.078
27,17,0,0,1,0,19693.548,0,24530.261
27,17,0,0,1,0,19693.548,0,24530.261
26,12,0,0,1,0,23274.194,0,26599.078
46,12,0,0,1,0,24169.355,0,26780.839
25,16,0,0,0,0,25601.613,0,30145.622
35,12,0,0,1,0,26854.839,0,29554.531
33,16,0,0,1,0,26854.839,0,24448.986
26,16,0,0,1,0,30793.548,0,36943.164
26,12,1,0,1,0,23274.194,0,29554.531
20,12,0,0,1,0,18798.387,0,25121.352
49,12,0,0,1,0,17953.355,0,20244.854
25,13,0,0,1,0,18798.387,0,23643.625
28,12,1,0,0,0,19693.548,0,26599.078
28,13,0,0,1,0,19693.548,0,26599.078
35,12,1,0,1,0,21483.871,0,26599.078
27,12,0,0,0,0,21483.871,0,25121.352
44,12,0,0,1,0,21483.871,0,25634.123
23,12,0,1,1,0,21483.871,0,32509.985
32,12,1,0,1,0,22379.032,0,31771.121
24,12,0,0,1,0,22737.097,0,25121.352
27,12,0,0,1,0,23095.161,0,31032.258
46,12,0,0,1,0,23274.194,0,29554.531
31,12,0,0,1,0,23274.194,0,22165.899
27,15,1,0,0,0,24169.355,0,29554.531
51,16,0,0,0,0,24169.355,0,12708.449
43,12,1,0,1,0,25064.516,0,25121.352
32,16,1,0,1,0,25422.581,0,30145.622
37,12,0,0,0,0,25780.645,0,22461.444
37,12,0,0,0,0,25780.645,0,22461.444
30,12,0,0,1,0,25959.677,0,28076.805
45,12,1,0,1,0,26695.5,0,27898
45,12,1,0,1,0,26695.5,0,27898
49,17,0,0,1,0,26854.839,0,29554.531
49,17,0,0,1,0,26854.839,0,29554.531
26,17,0,0,1,0,26854.839,0,44331.797
37,13,0,0,1,0,30435.484,0,32509.985
44,17,0,0,1,0,30435.484,0,21427.035
30,17,0,0,1,0,31330.645,0,38420.891
51,12,0,0,1,0,32225.806,0,29554.531
28,17,0,0,1,0,18091.21,0,22165.899
29,16,0,0,1,0,28287.097,0,35465.438
40,12,0,0,1,0,20409.677,0,23052.535
34,16,0,0,1,0,0,0,0
51,12,0,0,1,0,20588.71,0,24825.806
26,16,0,0,1,0,22379.032,0,35465.438
46,12,0,0,1,0,23274.194,0,35465.438
45,14,0,0,1,0,28645.161,0,26599.078
49,12,0,0,1,0,28645.161,0,26599.078
26,16,0,0,0,0,31790.758,0,15646.169
30,16,0,0,1,0,28645.161,0,29258.986
50,12,0,0,1,0,0,0,0
25,12,0,0,0,0,21483.871,0,26599.078
27,17,0,0,0,0,29540.323,0,31032.258
46,16,0,0,1,0,65160.581,0,17732.719
46,16,0,0,1,0,65160.581,0,17732.719
43,12,1,0,1,0,14322.581,0,29554.531
27,12,1,0,1,0,18798.387,0,31032.258
22,12,0,0,0,0,23274.194,0,19210.445
55,12,0,0,1,0,23990.323,0,29554.531
53,12,0,0,1,0,25064.516,0,26007.988
44,12,0,0,1,0,25959.677,0,26746.851
47,13,0,0,1,0,25959.677,0,26625.677
46,14,0,0,1,0,26496.774,0,29554.531
25,12,0,0,1,0,26836.935,0,35465.438
31,15,1,0,0,0,26854.839,0,25860.215
28,16,0,0,1,0,26854.839,0,29554.531
40,16,0,0,1,0,26854.839,0,32421.321
40,16,0,0,1,0,26854.839,0,32421.321
28,12,0,0,1,0,26858.419,0,29480.645
29,15,0,0,1,0,27250.5,0,28815.668
42,16,0,0,1,0,27499.355,0,29554.531
30,15,0,0,1,0,27570.968,0,29554.531
39,12,0,0,1,0,27750,0,6354.2243
30,16,0,0,1,0,28197.581,0,29554.531
50,12,0,0,1,0,30077.419,0,26599.078
29,17,0,0,0,0,28503.726,0,29315.14
29,15,0,0,1,0,19693.548,0,32509.985
27,12,0,0,1,0,29540.323,0,35465.438
31,12,0,1,1,0,6982.2581,0,17732.719
31,12,0,1,1,0,6982.2581,0,17732.719
29,12,0,0,1,0,20588.71,0,42854.071
27,16,0,0,1,0,22200,0,19210.445
26,17,1,0,0,0,25243.548,0,20392.627
42,17,0,0,1,0,31330.645,0,36943.164
24,12,1,0,1,0,31688.71,0,33839.939
48,12,1,0,1,0,22558.065,0,36943.164
25,13,0,0,1,0,28197.581,0,22165.899
21,12,1,0,1,0,16560.484,0,20688.172
48,12,0,0,1,0,25064.516,0,23643.625
50,12,0,0,1,0,26854.839,0,27337.942
28,17,0,0,1,0,27750,0,51720.43
29,17,0,0,0,0,29182.258,0,26599.078
33,17,0,0,1,0,31867.742,0,28815.668
52,12,0,0,1,0,24706.452,0,32509.985
22,12,0,0,1,0,14322.581,0,32509.985
43,12,0,0,1,0,25064.516,0,29554.531
34,13,0,0,1,0,25064.516,0,31032.258
46,12,0,0,1,0,28645.161,0,28076.805
31,17,0,0,1,0,0,0,0
28,13,0,0,1,0,20588.71,0,23578.605
44,12,1,0,1,0,21483.871,0,22609.217
25,12,0,0,1,0,21483.871,0,28520.123
29,14,0,0,1,0,22099.742,0,29644.673
24,16,0,0,0,0,22200,0,25712.442
31,12,0,0,1,0,22379.032,0,0
40,12,1,0,1,0,23274.194,0,38420.891
30,17,0,0,1,0,25064.516,0,20688.172
26,16,1,0,1,0,25064.516,0,32509.985
32,12,0,0,1,0,25064.516,0,16254.992
26,15,0,0,1,0,25064.516,0,28815.668
28,16,0,0,1,0,25064.516,0,31032.258
54,13,0,0,1,0,25422.581,0,24382.488
30,14,0,0,1,0,25780.645,0,31032.258
33,14,0,0,1,0,25959.677,0,24382.488
33,12,0,0,1,0,25959.677,0,27846.28
26,12,0,0,1,0,26496.774,0,32509.985
44,13,0,0,1,0,26774.274,0,35465.438
49,12,0,0,1,0,26854.839,0,26599.078
55,17,1,0,1,0,26854.839,0,17806.605
28,12,0,0,1,0,26854.839,0,22165.899
45,12,0,0,1,0,26854.839,0,25121.352
30,14,1,0,1,0,26892.435,0,20688.172
40,12,0,0,1,0,27008.806,0,25440.541
27,17,0,0,1,0,27750,0,26599.078
51,16,0,0,1,0,28645.161,0,28076.805
51,16,0,0,1,0,28645.161,0,28076.805
43,12,0,0,1,0,28645.161,0,25121.352
37,12,0,0,1,0,28645.161,0,0
37,12,0,0,1,0,28645.161,0,0
38,14,0,0,1,0,29046.194,0,27929.032
36,16,0,0,0,0,30256.452,0,30736.713
27,13,1,0,1,0,30435.484,0,24973.579
21,12,0,0,1,0,30435.484,0,31978.003
25,14,0,0,0,0,32225.806,0,31032.258
33,13,0,0,1,0,41177.419,0,38420.891
38,14,0,0,1,0,68032.258,0,26599.078
32,16,0,0,1,0,29540.323,0,33987.711
27,12,0,0,0,0,27212.903,0,32509.985
24,17,0,0,0,0,27570.968,0,32509.985
43,12,0,0,1,0,28645.161,0,32509.985
26,17,0,0,1,0,28645.161,0,49651.613
33,12,0,0,1,0,25422.581,0,22756.989
34,14,0,0,1,0,26854.839,0,36943.164
28,12,0,0,1,0,29540.323,0,32509.985
41,12,0,0,1,0,30435.484,0,32509.985
25,12,0,0,1,0,31062.097,0,28076.805
28,17,0,0,1,0,31151.613,0,31032.258
26,13,1,0,1,0,37596.774,0,58653.923
28,17,0,0,1,0,25422.581,0,26451.306
53,12,0,0,1,0,26854.839,0,0
55,12,0,0,1,0,33206.903,0,31771.121
29,14,0,0,1,0,21125.806,0,23348.08
39,14,0,0,1,0,28645.161,0,31032.258
31,16,0,0,1,0,28915.5,0,32509.985
25,16,0,0,1,0,29540.323,0,32509.985
25,14,0,0,1,0,30435.484,0,10935.177
29,16,0,0,1,0,32225.806,0,42854.071
29,16,1,0,1,0,32225.806,0,29554.531
27,14,0,0,1,0,32225.806,0,39898.618
34,16,0,0,1,0,32583.871,0,35465.438
45,12,0,0,1,0,28263.823,0,29258.986
28,12,0,0,1,0,20588.71,0,34135.484
43,16,0,0,1,0,27929.032,0,26953.733
54,12,0,0,1,0,35806.452,0,31032.258
29,16,0,0,1,0,29540.323,0,0
55,12,0,0,1,0,26409.048,0,29369.816
55,12,0,0,1,0,26409.048,0,29369.816
29,12,1,0,0,0,15396.774,0,31032.258
50,12,1,0,1,0,17903.226,0,25121.352
24,12,0,0,1,0,21304.839,0,19242.955
26,12,0,0,1,0,28287.097,0,38420.891
41,13,0,0,0,0,0,0,30293.395
47,17,0,0,1,0,20230.645,0,42410.753
28,17,0,0,1,0,21483.871,0,19210.445
42,12,0,0,1,0,22379.032,0,28490.568
37,12,1,0,1,0,22379.032,0,19210.445
37,12,1,0,1,0,22379.032,0,19210.445
48,16,0,0,1,0,23274.194,0,0
21,12,0,0,1,0,24169.355,0,28815.668
46,12,0,0,1,0,24214.113,0,33987.711
29,12,0,0,1,0,25959.677,0,35465.438
38,12,0,0,1,0,26496.774,0,30191.432
28,12,0,0,1,0,26854.839,0,35465.438
38,12,0,0,1,0,26854.839,0,31032.258
53,12,0,0,1,0,26854.839,0,26599.078
46,12,0,0,1,0,27033.871,0,27781.26
46,12,0,0,1,0,27033.871,0,27781.26
33,16,0,0,1,0,27750,0,96052.227
34,12,0,0,1,0,27912.919,0,11821.813
35,17,0,0,1,0,28645.161,0,28076.805
53,12,0,0,1,0,28645.161,0,29554.531
26,12,0,0,1,0,28645.161,0,33987.711
26,16,0,0,1,0,28645.161,0,35022.12
50,13,0,0,1,0,29540.323,0,28076.805
46,12,1,0,1,0,30435.484,0,22165.899
43,14,0,0,0,0,30435.484,0,29554.531
26,14,0,0,0,0,30435.484,0,29554.531
33,17,0,0,1,0,30435.484,0,31032.258
33,17,0,0,1,0,30435.484,0,19210.445
42,12,0,0,1,0,30437.274,0,26007.988
34,12,0,0,1,0,30793.548,0,31180.031
34,12,0,0,1,0,30793.548,0,31180.031
34,17,0,0,1,0,31330.645,0,25712.442
37,17,0,0,1,0,31330.645,0,33987.711
34,17,0,0,1,0,32225.806,0,32672.535
37,12,1,0,1,0,32225.806,0,44331.797
26,17,0,0,1,0,32225.806,0,35465.438
36,17,0,0,1,0,34911.29,0,32509.985
28,14,0,0,0,0,35448.387,0,33987.711
31,12,0,0,1,0,35806.452,0,39159.754
25,14,0,0,1,0,35806.452,0,33839.939
31,14,0,0,1,0,35806.452,0,56153.61
28,12,0,0,1,0,41177.419,0,47287.25
34,12,0,0,1,0,42967.742,0,31032.258
47,14,1,0,1,0,27750,0,36647.619
35,12,0,0,1,0,28645.161,0,29554.531
35,15,1,0,1,0,34098.484,0,19062.673
35,15,1,0,1,0,34098.484,0,19062.673
31,12,0,0,1,0,26854.839,0,29554.531
24,12,0,0,1,0,30883.065,0,32509.985
28,12,0,0,1,0,0,0,0
27,16,0,0,1,0,30793.548,0,51720.43
47,12,0,0,1,0,33312.532,0,15072.811
47,12,0,0,1,0,33312.532,0,15072.811
37,14,0,1,1,0,26854.839,0,26554.747
22,14,0,0,1,0,20588.71,0,27485.714
47,12,0,0,1,0,23274.194,0,25860.215
32,14,0,0,1,0,24169.355,0,22165.899
29,15,0,0,0,0,28645.161,0,44331.797
27,16,0,0,0,0,31330.645,0,36943.164
37,14,0,0,1,0,44758.065,0,81274.962
37,14,0,0,1,0,44758.065,0,81274.962
43,12,0,0,1,0,23811.29,0,31032.258
43,12,0,0,1,0,23811.29,0,31032.258
34,12,0,0,1,0,24885.484,0,24678.034
30,12,0,0,1,0,26854.839,0,14777.266
39,16,0,0,0,0,28645.161,0,33987.711
35,16,0,0,1,0,29540.323,0,37120.492
28,12,0,0,1,0,32941.935,0,36204.301
32,12,0,0,1,0,35806.452,0,23052.535
26,12,0,0,1,0,39387.097,0,39898.618
30,12,1,0,1,0,35448.387,0,48247.773
27,12,0,0,1,0,25064.516,0,31908.55
27,16,0,0,1,0,26317.742,0,25860.215
28,12,0,0,1,0,28824.194,0,39898.618
39,12,0,0,1,0,32583.871,0,34726.575
28,15,1,0,1,0,33486.194,0,30828.332
48,12,0,0,1,0,29269.984,0,34753.174
48,14,0,0,1,0,34732.258,0,32509.985
37,17,0,0,1,0,30435.484,0,27939.376
49,17,0,0,1,0,31867.742,0,35465.438
25,15,0,0,1,0,41177.419,0,35465.438
27,15,0,0,1,0,34016.129,0,43001.843
51,17,0,1,1,0,0,0,88663.594
24,15,0,0,1,0,26854.839,0,26599.078
31,17,0,0,1,0,26854.839,0,32509.985
45,12,0,0,1,0,27391.935,0,25564.67
45,12,0,0,1,0,27391.935,0,25564.67
39,14,0,0,1,0,27750,0,47287.25
39,14,0,0,1,0,27750,0,47287.25
25,17,0,0,1,0,28249.5,0,35561.49
53,17,0,0,1,0,28645.161,0,27929.032
26,16,0,0,1,0,28645.161,0,35465.438
31,12,0,0,1,0,28645.161,0,27337.942
32,17,0,0,1,0,28645.161,0,28076.805
48,17,0,0,1,0,29540.323,0,32951.825
47,17,0,0,0,0,29540.323,0,29258.986
44,16,0,0,1,0,30435.484,0,19210.445
41,16,0,0,1,0,30435.484,0,20688.172
44,16,0,0,1,0,30435.484,0,33987.711
52,17,0,0,1,0,31293.048,0,32509.985
40,12,0,0,1,0,31330.645,0,27633.487
52,12,0,0,0,0,32225.806,0,32509.985
53,16,0,0,1,0,32225.806,0,32509.985
42,16,0,0,1,0,32225.806,0,32214.439
39,14,0,0,1,0,32569.548,0,31020.436
42,17,0,0,1,0,32762.903,0,39159.754
31,14,0,0,1,0,34016.129,0,38986.86
47,14,0,0,1,0,34016.129,0,25150.906
51,16,0,0,1,0,35448.387,0,44331.797
44,13,0,0,1,0,35806.452,0,36943.164
35,14,0,0,1,0,36630,0,42854.071
44,16,1,0,1,0,30621.677,0,23495.853
46,12,0,0,1,0,25780.645,0,17437.174
32,14,0,0,1,0,31330.645,0,70930.876
29,16,0,0,1,0,26640,0,24825.806
38,17,0,0,0,0,33300,0,33805.951
26,14,0,0,1,0,29898.387,0,28032.473
43,16,0,0,1,0,31330.645,0,33987.711
45,16,0,0,0,0,31330.645,0,31401.69
34,17,0,0,0,0,44758.065,0,9161.9048
49,14,0,0,1,0,14322.581,0,24530.261
27,17,0,0,1,0,25064.516,0,36943.164
26,16,0,0,1,0,27750,0,32509.985
41,16,0,0,1,0,31330.645,0,0
43,14,0,0,1,0,31420.161,0,31032.258
28,13,0,0,1,0,31688.71,0,40637.481
28,12,1,0,1,0,32225.806,0,39898.618
27,16,0,0,1,0,32225.806,0,39159.754
32,12,0,0,1,0,32225.806,0,32509.985
31,12,0,0,1,0,32225.806,0,32509.985
38,17,0,0,0,0,32225.806,0,43297.389
43,12,0,0,0,0,33479.032,0,33987.711
34,17,0,0,1,0,34016.129,0,33987.711
22,14,0,0,1,0,41177.419,0,32509.985
50,14,0,0,1,0,27889.645,0,27314.298
44,14,0,0,1,0,29540.323,0,26952.255
53,12,0,0,1,0,31509.677,0,18914.9
47,12,0,0,1,0,27750,0,18914.9
47,12,0,0,1,0,27750,0,18914.9
41,16,1,0,1,0,23274.194,0,22165.899
41,16,1,0,1,0,23274.194,0,22165.899
41,16,1,0,1,0,23274.194,0,22165.899
48,16,0,0,1,0,26058.145,0,31918.894
48,16,0,0,1,0,26058.145,0,31918.894
36,13,0,0,1,0,28645.161,0,28372.35
49,12,0,0,1,0,28645.161,0,32580.916
33,17,1,0,1,0,29540.323,0,17732.719
49,14,0,0,1,0,30435.484,0,29554.531
36,12,0,0,1,0,30435.484,0,31032.258
50,17,0,0,1,0,30435.484,0,25860.215
36,12,0,0,1,0,30435.484,0,41376.344
27,16,0,0,1,0,30435.484,0,0
52,16,0,0,1,0,30793.548,0,28815.668
38,12,0,0,1,0,31330.645,0,31771.121
25,14,0,0,1,0,31330.645,0,35760.983
33,17,0,0,1,0,31867.742,0,35465.438
30,12,0,0,1,0,32046.774,0,37682.028
53,12,0,0,1,0,32225.806,0,33544.393
34,12,0,0,1,0,32583.871,0,31032.258
36,12,0,0,1,0,33120.968,0,33987.711
42,13,0,0,1,0,33120.968,0,44331.797
34,12,0,0,1,0,34016.129,0,32509.985
29,17,0,0,1,0,34016.129,0,26980.332
52,12,0,0,1,0,34171.887,0,28667.896
42,14,0,0,1,0,37596.774,0,48764.977
53,15,0,0,1,0,37596.774,0,38420.891
32,13,1,0,1,0,37596.774,0,46891.22
39,12,0,0,1,0,39387.097,0,28076.805
28,16,0,0,1,0,39387.097,0,34726.575
28,12,1,0,1,0,26854.839,0,25121.352
26,14,0,0,1,0,36032.032,0,34559.591
25,14,1,0,1,0,17724.194,0,25121.352
52,12,0,0,1,0,47622.581,0,39011.982
35,16,0,0,1,0,26854.839,0,31032.258
44,12,0,0,1,0,32046.774,0,35465.438
33,15,0,0,1,0,34016.129,0,33248.848
29,12,0,1,1,0,26541.532,0,39159.754
53,16,0,0,1,0,28645.161,0,22165.899
26,16,0,0,1,0,32225.806,0,36943.164
37,17,0,0,1,0,35806.452,0,41376.344
45,12,0,0,1,0,35806.452,0,31032.258
27,17,0,0,1,0,37596.774,0,39307.527
38,12,1,0,1,0,23632.258,0,19210.445
34,13,0,0,1,0,31509.677,0,33396.621
34,12,0,0,1,0,30435.484,0,39898.618
32,14,0,0,1,0,35788.548,0,41376.344
32,12,0,0,0,0,32225.806,0,27337.942
29,14,0,0,1,0,16112.903,0,20688.172
38,12,1,0,1,0,25064.516,0,36943.164
25,14,1,0,1,0,25601.613,0,33101.075
35,12,0,0,1,0,26854.839,0,32509.985
35,12,0,0,1,0,26854.839,0,32509.985
31,17,0,0,1,0,31806.871,0,62064.516
49,12,0,0,1,0,32225.806,0,47287.25
55,12,0,0,1,0,32225.806,0,25860.215
32,12,0,0,1,0,32225.806,0,33987.711
46,14,0,0,1,0,33120.968,0,33987.711
28,15,0,0,1,0,34016.129,0,35465.438
34,16,0,0,1,0,34016.129,0,35465.438
35,16,0,0,1,0,34016.129,0,40489.708
34,12,0,0,1,0,35806.452,0,36943.164
40,16,0,0,1,0,35806.452,0,36943.164
40,16,0,0,1,0,35806.452,0,36943.164
29,14,0,0,1,0,37596.774,0,45809.524
45,12,0,0,1,0,38366.613,0,38420.891
34,16,0,0,1,0,39387.097,0,41671.889
47,12,0,0,1,0,40103.226,0,42262.98
31,16,0,0,1,0,41177.419,0,35465.438
53,12,1,0,1,0,42967.742,0,35465.438
51,12,0,0,1,0,44758.065,0,0
40,16,0,0,1,0,44758.065,0,56153.61
27,12,0,0,1,0,53888.71,0,14777.266
33,16,0,1,1,0,85935.484,0,96052.227
41,16,0,0,1,0,34016.129,0,42854.071
41,16,0,0,1,0,34016.129,0,42854.071
33,12,0,0,1,0,34016.129,0,32509.985
53,13,0,0,1,0,35806.452,0,35465.438
45,12,0,0,1,0,31509.677,0,27377.84
50,17,0,0,1,0,37596.774,0,13299.539
37,14,0,0,1,0,29361.29,0,21870.353
27,16,0,0,1,0,0,0,0
27,16,0,0,1,0,28192.21,0,40903.472
48,12,0,0,1,0,31330.645,0,32509.985
47,12,0,0,1,0,31796.129,0,42854.071
47,17,0,0,1,0,34016.129,0,35465.438
33,15,0,0,1,0,34213.065,0,35465.438
32,17,0,0,1,0,34016.129,0,57631.336
34,14,0,0,1,0,0,0,0
43,17,0,0,1,0,16650,0,30441.167
31,14,0,0,1,0,17903.226,0,25860.215
26,12,0,0,1,0,25959.677,0,26599.078
29,14,0,0,0,0,27284.516,0,36943.164
44,17,0,0,1,0,32075.419,0,37386.482
36,17,0,1,1,0,33300,0,39603.072
26,17,0,0,1,0,34016.129,0,44331.797
28,16,0,0,1,0,34016.129,0,35465.438
35,17,0,0,1,0,35806.452,0,39898.618
52,12,0,0,1,0,35831.516,0,48764.977
36,13,0,0,0,0,36150.194,0,44308.154
28,17,0,0,1,0,37507.258,0,38420.891
44,17,0,0,1,0,37596.774,0,36204.301
37,13,0,0,1,0,37596.774,0,39529.186
51,12,0,0,1,0,38939.516,0,35465.438
50,12,0,0,1,0,39029.032,0,36943.164
29,12,0,0,1,0,39924.194,0,27918.688
32,17,0,0,1,0,46548.387,0,25121.352
38,14,0,0,1,0,50129.032,0,44331.797
47,17,0,0,1,0,28906.548,0,35732.906
47,17,0,0,1,0,28906.548,0,35732.906
31,17,0,0,1,0,36705.194,0,42854.071
50,16,0,0,1,0,34911.29,0,33987.711
39,12,0,0,1,0,39387.097,0,43740.707
27,13,0,0,1,0,34016.129,0,11128.759
46,16,0,0,1,0,37596.774,0,48764.977
46,16,0,0,1,0,37596.774,0,48764.977
33,16,0,0,1,0,41177.419,0,42854.071
25,16,0,0,0,0,0,0,23389.456
36,12,0,0,1,0,15217.742,0,16254.992
39,12,0,0,1,0,24169.355,0,23643.625
35,17,0,0,1,0,30435.484,0,33426.175
35,17,0,0,1,0,30435.484,0,33426.175
46,17,0,0,1,0,31330.645,0,31298.249
31,17,0,0,1,0,33120.968,0,47287.25
52,15,0,0,1,0,35806.452,0,38420.891
50,16,0,0,0,0,35806.452,0,40637.481
49,12,0,0,1,0,35806.452,0,33987.711
53,16,0,0,1,0,35806.452,0,51720.43
44,14,0,0,1,0,35806.452,0,35465.438
46,16,0,0,1,0,35806.452,0,36943.164
42,14,0,0,1,0,36701.613,0,39898.618
43,12,0,0,1,0,36701.613,0,45809.524
28,12,1,0,1,0,36776.806,0,34726.575
54,15,0,0,1,0,37471.452,0,39304.571
42,16,0,0,1,0,37596.774,0,47287.25
34,16,0,0,1,0,37596.774,0,39898.618
29,13,1,0,1,0,37596.774,0,38420.891
47,16,0,0,1,0,39387.097,0,38420.891
33,16,0,0,1,0,39387.097,0,44331.797
40,17,0,1,1,0,41177.419,0,33987.711
40,17,0,1,1,0,41177.419,0,33987.711
45,14,0,0,1,0,42538.065,0,36943.164
31,16,0,0,1,0,42967.742,0,76841.782
32,12,0,0,1,0,42967.742,0,41376.344
27,17,0,0,1,0,44758.065,0,29554.531
44,17,0,0,1,0,44758.065,0,51720.43
38,17,0,0,1,0,48338.71,0,47287.25
27,17,0,0,0,0,41177.419,0,44331.797
38,12,1,0,1,0,10741.935,0,27190.169
39,17,0,0,1,0,0,0,0
46,14,0,0,1,0,30256.452,0,35465.438
25,17,0,0,1,0,35806.452,0,38420.891
52,12,0,0,1,0,37596.774,0,36943.164
35,15,0,0,1,0,39387.097,0,35465.438
53,12,0,0,1,0,42967.742,0,39898.618
33,16,0,0,1,0,42967.742,0,41080.799
30,16,0,0,1,0,42967.742,0,47287.25
51,16,0,0,1,0,44758.065,0,48764.977
36,12,1,0,1,0,37596.774,0,31032.258
33,13,0,0,1,0,47264.516,0,51073.186
50,17,0,0,1,0,0,0,70930.876
47,16,0,0,1,0,41177.419,0,44331.797
36,14,0,0,1,0,42072.581,0,41376.344
48,12,0,0,1,0,42967.742,0,36943.164
48,12,0,0,1,0,42967.742,0,36943.164
48,17,0,0,1,0,41177.419,0,41376.344
37,17,0,0,1,0,43862.903,0,31032.258
50,17,0,0,1,0,44758.065,0,39898.618
34,16,0,0,1,0,21304.839,0,20688.172
30,12,1,0,1,0,21483.871,0,26599.078
28,16,0,0,1,0,32225.806,0,38420.891
37,12,0,0,0,0,32225.806,0,32509.985
46,12,0,0,1,0,35806.452,0,31032.258
32,12,0,1,1,0,37596.774,0,38420.891
29,12,0,0,0,0,37596.774,0,50242.704
40,16,0,0,1,0,39387.097,0,45809.524
44,15,0,0,1,0,39387.097,0,51232.78
38,12,0,0,1,0,41177.419,0,36943.164
51,12,0,0,1,0,41356.452,0,7388.6329
33,17,0,0,1,0,43236.29,0,40415.822
31,16,0,0,0,0,44364.194,0,54675.883
43,17,0,0,1,0,44758.065,0,41376.344
45,16,0,0,1,0,48338.71,0,59109.063
33,17,0,0,1,0,42967.742,0,40785.253
25,12,0,0,1,0,30435.484,0,33987.711
51,12,0,0,1,0,41177.419,0,48764.977
41,17,0,0,1,0,43862.903,0,66497.696
42,12,0,0,1,0,47232.29,0,70930.876
37,13,0,0,1,0,35806.452,0,27337.942
29,17,0,0,1,0,35806.452,0,0
37,15,0,1,1,0,39387.097,0,45809.524
46,16,0,0,1,0,46011.29,0,42854.071
40,12,0,0,1,0,48338.71,0,44331.797
46,17,0,0,1,0,57290.323,0,36943.164
47,12,0,0,1,0,62661.29,0,0
34,13,0,0,1,0,42072.581,0,41376.344
52,17,0,0,1,0,59080.645,0,70930.876
52,17,0,0,1,0,59080.645,0,70930.876
50,12,0,0,1,0,44758.065,0,8866.3594
49,17,0,0,1,0,46548.387,0,42854.071
49,17,0,0,1,0,48338.71,0,44331.797
49,17,0,0,1,0,48338.71,0,44331.797
53,12,0,0,1,0,47894.71,0,50242.704
33,13,0,0,1,0,32225.806,0,0
54,15,0,0,1,0,35806.452,0,88663.594
54,15,0,0,1,0,35806.452,0,88663.594
44,17,0,0,1,0,42967.742,0,39898.618
37,17,0,0,1,0,44758.065,0,44331.797
55,16,0,0,1,0,46548.387,0,47878.341
55,16,0,0,1,0,46548.387,0,47878.341
37,17,0,0,1,0,46548.387,0,49503.84
44,14,0,0,1,0,48338.71,0,50242.704
41,13,0,0,1,0,48338.71,0,38420.891
39,17,0,0,1,0,48338.71,0,51720.43
48,16,0,0,1,0,50129.032,0,48764.977
39,17,0,0,1,0,50129.032,0,44331.797
45,12,0,0,1,0,50487.097,0,46548.387
26,16,0,0,1,0,53709.677,0,45809.524
34,16,0,0,1,0,62661.29,0,54675.883
47,16,0,0,1,0,62741.855,0,65019.969
55,16,0,0,1,0,71612.903,0,35110.783
37,16,0,0,1,0,41177.419,0,39898.618
43,17,0,0,1,0,48338.71,0,51424.885
43,16,0,0,1,0,50129.032,0,52969.109
33,17,0,0,1,0,39387.097,0,46105.069
29,17,1,0,1,0,41177.419,0,39603.072
36,14,0,0,1,0,42967.742,0,44331.797
37,17,0,0,1,0,44758.065,0,50242.704
44,12,0,0,1,0,44758.065,0,41376.344
42,17,0,0,0,0,50129.032,0,48764.977
47,16,0,0,1,0,53709.677,0,54675.883
38,13,0,0,1,0,73403.226,0,25121.352
28,16,0,0,1,0,48875.806,0,56153.61
44,17,0,0,1,0,56753.226,0,53198.157
32,16,0,0,1,0,48338.71,0,0
47,17,0,0,1,0,49233.871,0,54675.883
28,16,0,0,1,0,59080.645,0,36943.164
45,15,0,0,1,0,51919.355,0,45809.524
52,16,0,0,1,0,53709.677,0,63837.788
32,12,0,0,1,0,39387.097,0,40878.35
33,17,0,0,1,0,46548.387,0,76841.782
41,17,0,0,1,0,52993.548,0,50242.704
42,16,0,0,1,0,53709.677,0,53641.475
48,16,0,0,1,0,53709.677,0,73886.329
48,16,0,0,1,0,53709.677,0,73886.329
46,12,0,0,1,0,48338.71,0,73886.329
48,14,0,0,1,0,57290.323,0,57631.336
